Product Name,Current Price,Previous Price,Price Per Each,Category,Product ID,Product URL,Quantity,Units
Sauce Hanch ,4.99,4.99,$1.38/100ml,Condiments & Sauces,21378061_EA,https://www.realcanadiansuperstore.ca/sauce-hanch/p/21378061_EA,362,ml
Gravy Mix Turkey Classic Roast ,2.29,2.29,$7.63/100g,Condiments & Sauces,20307866004_EA,https://www.realcanadiansuperstore.ca/gravy-mix-turkey-classic-roast/p/20307866004_EA,30,g
Calorie Wise Greek Feta and Oregano Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,20317583001_EA,https://www.realcanadiansuperstore.ca/calorie-wise-greek-feta-and-oregano-dressing/p/20317583001_EA,475,ml
Sweet with Heat Mustard,2.49,2.49,$0.77/100ml,Condiments & Sauces,20050452002_EA,https://www.realcanadiansuperstore.ca/sweet-with-heat-mustard/p/20050452002_EA,325,ml
Caesar With Bacon Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20628488002_EA,https://www.realcanadiansuperstore.ca/caesar-with-bacon-dressing/p/20628488002_EA,475,ml
Homestyle Ranch Dressing,5.49,5.49,$1.55/100ml,Condiments & Sauces,20299161_EA,https://www.realcanadiansuperstore.ca/homestyle-ranch-dressing/p/20299161_EA,355,ml
Memories of Mexico Al Pastor Marinade,5.49,5.49,$1.57/100ml,Condiments & Sauces,21396104_EA,https://www.realcanadiansuperstore.ca/memories-of-mexico-al-pastor-marinade/p/21396104_EA,350,ml
Bovril Bouillon Concentrate Beef,8.99,8.99,$1.80/100ml,Condiments & Sauces,20024953002_EA,https://www.realcanadiansuperstore.ca/bovril-bouillon-concentrate-beef/p/20024953002_EA,500,ml
Oil and Vinegar Salad Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,21102853_EA,https://www.realcanadiansuperstore.ca/oil-and-vinegar-salad-dressing/p/21102853_EA,475,ml
Chow Style Chili,4.99,5.99,$2.43/100g,Condiments & Sauces,21367021_EA,https://www.realcanadiansuperstore.ca/chow-style-chili/p/21367021_EA,205,g
Hot Red Pepper Jelly,3.99,3.99,$1.60/100ml,Condiments & Sauces,20099627_EA,https://www.realcanadiansuperstore.ca/hot-red-pepper-jelly/p/20099627_EA,250,ml
Mild Seafood Sauce,2.99,2.99,$1.20/100ml,Condiments & Sauces,20023348002_EA,https://www.realcanadiansuperstore.ca/mild-seafood-sauce/p/20023348002_EA,250,ml
Instant Stock Mix for a great flavour Beef in a practical packaging ,3.49,3.99,$1.99/100g,Condiments & Sauces,20311529002_EA,https://www.realcanadiansuperstore.ca/instant-stock-mix-for-a-great-flavour-beef-in-a-pr/p/20311529002_EA,175,g
Ketchup Style Sauce,4.29,4.29,$0.57/100ml,Condiments & Sauces,20337586_EA,https://www.realcanadiansuperstore.ca/ketchup-style-sauce/p/20337586_EA,750,ml
Front Street Fire Hot Sauce,9.99,9.99,$3.38/100ml,Condiments & Sauces,21404472_EA,https://www.realcanadiansuperstore.ca/front-street-fire-hot-sauce/p/21404472_EA,296,ml
Tomato Ketchup,4.49,4.49,$0.60/100ml,Condiments & Sauces,20131845_EA,https://www.realcanadiansuperstore.ca/tomato-ketchup/p/20131845_EA,750,ml
Zesty Garlic Croutons,4.29,4.29,$3.06/100g,Condiments & Sauces,20796248003_EA,https://www.realcanadiansuperstore.ca/zesty-garlic-croutons/p/20796248003_EA,140,g
Spiced Maple Marinade Grilling Organic,3.49,3.49,$9.97/100g,Condiments & Sauces,21408946_EA,https://www.realcanadiansuperstore.ca/spiced-maple-marinade-grilling-organic/p/21408946_EA,35,g
"Peri Peri Sauce, Garlic",6.99,6.99,$2.80/100ml,Condiments & Sauces,21005214_EA,https://www.realcanadiansuperstore.ca/peri-peri-sauce-garlic/p/21005214_EA,250,ml
Refrigerated Spring Herb Vinaigrette,4.99,4.99,$1.43/100ml,Condiments & Sauces,21183320_EA,https://www.realcanadiansuperstore.ca/refrigerated-spring-herb-vinaigrette/p/21183320_EA,350,ml
Tangy Dill Relish,3.49,3.49,$0.93/100ml,Condiments & Sauces,20315840001_EA,https://www.realcanadiansuperstore.ca/tangy-dill-relish/p/20315840001_EA,375,ml
Tartar Sauce,3.49,3.49,$1.40/100ml,Condiments & Sauces,20011012_EA,https://www.realcanadiansuperstore.ca/tartar-sauce/p/20011012_EA,250,ml
"Dressing & Dip Homestyle Ranch, Family Size",6.99,6.99,$1.18/100ml,Condiments & Sauces,21185324_EA,https://www.realcanadiansuperstore.ca/dressing-dip-homestyle-ranch-family-size/p/21185324_EA,591,ml
Honey Dijon Mustard,2.49,2.49,$0.77/100ml,Condiments & Sauces,20050452003_EA,https://www.realcanadiansuperstore.ca/honey-dijon-mustard/p/20050452003_EA,325,ml
Extra Butter Microwave Popcorn - 3 Pack,2.99,2.99,$1.17/100g,Condiments & Sauces,21305856_EA,https://www.realcanadiansuperstore.ca/extra-butter-microwave-popcorn-3-pack/p/21305856_EA,255,g
Rich Brown Gravy Mix,5.29,5.29,$2.33/100g,Condiments & Sauces,20136091001_EA,https://www.realcanadiansuperstore.ca/rich-brown-gravy-mix/p/20136091001_EA,227,g
Bovril Concentrated Liquid Stock Chicken in a practical bottle,5.99,5.99,$2.40/100ml,Condiments & Sauces,20296824004_EA,https://www.realcanadiansuperstore.ca/bovril-concentrated-liquid-stock-chicken-in-a-prac/p/20296824004_EA,250,ml
"Creamy Caesar Dressing, Calorie Wise",3.79,3.79,$0.80/100ml,Condiments & Sauces,20628042003_EA,https://www.realcanadiansuperstore.ca/creamy-caesar-dressing-calorie-wise/p/20628042003_EA,475,ml
Sesame Oil,5.99,6.49,$3.99/100ml,Condiments & Sauces,20792904_EA,https://www.realcanadiansuperstore.ca/sesame-oil/p/20792904_EA,150,ml
Plum Sauce,3.79,3.79,$0.51/100ml,Condiments & Sauces,20052738_EA,https://www.realcanadiansuperstore.ca/plum-sauce/p/20052738_EA,750,ml
General Tao Stir Fry Sauce,1.99,2.29,$1.42/100ml,Condiments & Sauces,20708549003_EA,https://www.realcanadiansuperstore.ca/general-tao-stir-fry-sauce/p/20708549003_EA,140,ml
Moroccan Tajine Cooking Sauce,5.79,5.79,$1.45/100ml,Condiments & Sauces,21427716_EA,https://www.realcanadiansuperstore.ca/moroccan-tajine-cooking-sauce/p/21427716_EA,400,ml
Thai Red Curry Cooking Sauce Kit 3 Step,4.99,5.49,$1.97/100g,Condiments & Sauces,21006291_EA,https://www.realcanadiansuperstore.ca/thai-red-curry-cooking-sauce-kit-3-step/p/21006291_EA,253,g
Less Sodium Soy Sauce,6.49,6.49,$2.19/100ml,Condiments & Sauces,20015907_EA,https://www.realcanadiansuperstore.ca/less-sodium-soy-sauce/p/20015907_EA,295,ml
Tikka Masala Curry Paste,6.49,6.49,$2.29/100ml,Condiments & Sauces,21105338_EA,https://www.realcanadiansuperstore.ca/tikka-masala-curry-paste/p/21105338_EA,284,ml
Stir-Fry Sauce -  Orange Ginger,3.47,3.47,$0.98/100ml,Condiments & Sauces,20308726003_EA,https://www.realcanadiansuperstore.ca/stir-fry-sauce-orange-ginger/p/20308726003_EA,355,ml
Chili & Mango Pickle,3.99,3.99,$0.80/100g,Condiments & Sauces,20016078002_EA,https://www.realcanadiansuperstore.ca/chili-mango-pickle/p/20016078002_EA,500,g
Less Sodium Soy Sauce 500 ml,4.99,4.99,$1.00/100ml,Condiments & Sauces,21373645_EA,https://www.realcanadiansuperstore.ca/less-sodium-soy-sauce-500-ml/p/21373645_EA,500,ml
Stir-Fry Sauce - General Tao's,3.47,3.47,$0.98/100ml,Condiments & Sauces,20308726005_EA,https://www.realcanadiansuperstore.ca/stir-fry-sauce-general-tao-s/p/20308726005_EA,355,ml
Simmering Sauce - Red Curry,3.47,3.47,$1.02/100ml,Condiments & Sauces,20322926003_EA,https://www.realcanadiansuperstore.ca/simmering-sauce-red-curry/p/20322926003_EA,341,ml
Marinade - Sweet & Sour Sauce,3.47,3.47,$1.02/100ml,Condiments & Sauces,20309693004_EA,https://www.realcanadiansuperstore.ca/marinade-sweet-sour-sauce/p/20309693004_EA,341,ml
Mild Garlic Rib Sauce ,2.49,2.49,$0.71/100ml,Condiments & Sauces,20323473002_EA,https://www.realcanadiansuperstore.ca/mild-garlic-rib-sauce/p/20323473002_EA,350,ml
Butter Chickpeas Ready to Eat,4.49,4.49,$190/100ml,Condiments & Sauces,21220532_EA,https://www.realcanadiansuperstore.ca/butter-chickpeas-ready-to-eat/p/21220532_EA,1,ea
Panang Thaï Curry Cooking Sauce,5.79,5.79,$1.45/100ml,Condiments & Sauces,21047947_EA,https://www.realcanadiansuperstore.ca/panang-tha-curry-cooking-sauce/p/21047947_EA,400,ml
Spicy Mayonnaise Real Sriracha Chili Peppers Squeezable Bottle,5.49,5.49,$1.61/100ml,Condiments & Sauces,21518387_EA,https://www.realcanadiansuperstore.ca/spicy-mayonnaise-real-sriracha-chili-peppers-squee/p/21518387_EA,340,ml
Miracle Whip Olive Oil Spread,5.29,5.29,$0.59/100ml,Condiments & Sauces,20602509_EA,https://www.realcanadiansuperstore.ca/miracle-whip-olive-oil-spread/p/20602509_EA,890,ml
"La Grille Wet Rubs, Montréal Steak Spice",6.29,6.29,$3.15/100ml,Condiments & Sauces,20955796_EA,https://www.realcanadiansuperstore.ca/la-grille-wet-rubs-montr-al-steak-spice/p/20955796_EA,200,ml
Sriracha Sauce,4.99,4.99,$1.15/100ml,Condiments & Sauces,20159252_EA,https://www.realcanadiansuperstore.ca/sriracha-sauce/p/20159252_EA,435,ml
"Seasoning Mix, Chili",1.49,1.49,$4.26/100g,Condiments & Sauces,20323721001_EA,https://www.realcanadiansuperstore.ca/seasoning-mix-chili/p/20323721001_EA,35,g
Sandwich Spread,5.49,5.49,$1.16/100ml,Condiments & Sauces,20054211_EA,https://www.realcanadiansuperstore.ca/sandwich-spread/p/20054211_EA,475,ml
Light Caesar Dressing,5.49,5.49,$1.55/100ml,Condiments & Sauces,20304927_EA,https://www.realcanadiansuperstore.ca/light-caesar-dressing/p/20304927_EA,355,ml
Chili Sauce for Chicken,4.29,4.29,$0.66/100ml,Condiments & Sauces,20149074_EA,https://www.realcanadiansuperstore.ca/chili-sauce-for-chicken/p/20149074_EA,650,ml
Garlic Paste,3.99,3.99,$0.53/100g,Condiments & Sauces,21088388_EA,https://www.realcanadiansuperstore.ca/garlic-paste/p/21088388_EA,750,g
Biryani Sauce,6.99,6.99,$2.00/100g,Condiments & Sauces,21528538_EA,https://www.realcanadiansuperstore.ca/biryani-sauce/p/21528538_EA,350,g
Caesar Dressing,4.99,4.99,$1.41/100ml,Condiments & Sauces,21109415_EA,https://www.realcanadiansuperstore.ca/caesar-dressing/p/21109415_EA,355,ml
Plum Sauce,3.29,3.29,$0.94/100ml,Condiments & Sauces,21407073_EA,https://www.realcanadiansuperstore.ca/plum-sauce/p/21407073_EA,350,ml
Mild Keralan Coconut Curry,5.99,5.99,$2.79/100ml,Condiments & Sauces,21303572_EA,https://www.realcanadiansuperstore.ca/mild-keralan-coconut-curry/p/21303572_EA,215,ml
Oxo Selects™ Bouillon Cubes enhance the flavour of your recipes Chicken,5.79,5.79,$8.77/100g,Condiments & Sauces,21178950_EA,https://www.realcanadiansuperstore.ca/oxo-selects-bouillon-cubes-enhance-the-flavour-of/p/21178950_EA,66,g
"International Roast Gravy for Poultry Sauce Mix, 25% Less Salt",2.29,2.29,$7.63/100g,Condiments & Sauces,20321601009_EA,https://www.realcanadiansuperstore.ca/international-roast-gravy-for-poultry-sauce-mix-25/p/20321601009_EA,30,g
Chimichurri Spread And Dip,4.49,4.49,$1.50/100ml,Condiments & Sauces,21062068_EA,https://www.realcanadiansuperstore.ca/chimichurri-spread-and-dip/p/21062068_EA,300,ml
Sauce Honey Garlic,2.99,2.99,$0.60/100ml,Condiments & Sauces,21184619_EA,https://www.realcanadiansuperstore.ca/sauce-honey-garlic/p/21184619_EA,500,ml
Korean BBQ Sauce,3.47,3.47,$0.98/100ml,Condiments & Sauces,20308726008_EA,https://www.realcanadiansuperstore.ca/korean-bbq-sauce/p/20308726008_EA,355,ml
Punjabi Teekha Mango Pickle ,3.99,3.99,$0.80/100g,Condiments & Sauces,20601795_EA,https://www.realcanadiansuperstore.ca/punjabi-teekha-mango-pickle/p/20601795_EA,500,g
Satay Sauce,4.49,4.99,$1.66/100ml,Condiments & Sauces,21217616_EA,https://www.realcanadiansuperstore.ca/satay-sauce/p/21217616_EA,270,ml
Garlic Pickle,4.99,4.99,$1.00/100g,Condiments & Sauces,20865956002_EA,https://www.realcanadiansuperstore.ca/garlic-pickle/p/20865956002_EA,500,g
Penang Curry Cooking Sauce Kit 3 Step,4.99,5.49,$1.84/100g,Condiments & Sauces,21006303_EA,https://www.realcanadiansuperstore.ca/penang-curry-cooking-sauce-kit-3-step/p/21006303_EA,271,g
Tandoori Cooking Sauce,5.49,5.49,$1.37/100ml,Condiments & Sauces,20902698_EA,https://www.realcanadiansuperstore.ca/tandoori-cooking-sauce/p/20902698_EA,400,ml
Soy Sauce Premium,2.99,3.29,$0.60/100ml,Condiments & Sauces,20026520_EA,https://www.realcanadiansuperstore.ca/soy-sauce-premium/p/20026520_EA,500,ml
Barbecue Marinade,4.29,4.29,$1.23/100ml,Condiments & Sauces,20153485_EA,https://www.realcanadiansuperstore.ca/barbecue-marinade/p/20153485_EA,350,ml
Korma Sauce,6.99,6.99,$2.00/100g,Condiments & Sauces,21528880_EA,https://www.realcanadiansuperstore.ca/korma-sauce/p/21528880_EA,350,g
Greek Feta Dressing,5.49,5.49,$1.55/100ml,Condiments & Sauces,20324310_EA,https://www.realcanadiansuperstore.ca/greek-feta-dressing/p/20324310_EA,355,ml
"Sauce, Achar Gosht",6.99,6.99,$2.00/100g,Condiments & Sauces,21528531_EA,https://www.realcanadiansuperstore.ca/sauce-achar-gosht/p/21528531_EA,350,g
"Creamy Cucumber Dressing, Calorie Wise",3.79,3.79,$0.80/100ml,Condiments & Sauces,20628042004_EA,https://www.realcanadiansuperstore.ca/creamy-cucumber-dressing-calorie-wise/p/20628042004_EA,475,ml
Zesty Italian Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20628299008_EA,https://www.realcanadiansuperstore.ca/zesty-italian-dressing/p/20628299008_EA,475,ml
Three Cheese Ranch Salad Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,20628297013_EA,https://www.realcanadiansuperstore.ca/three-cheese-ranch-salad-dressing/p/20628297013_EA,475,ml
Maple Balsamic Vinaigrette,3.79,3.79,$1.08/100ml,Condiments & Sauces,21072426_EA,https://www.realcanadiansuperstore.ca/maple-balsamic-vinaigrette/p/21072426_EA,350,ml
Fries Seasoning Mix Smoked Paprika & Herb,1.49,1.49,$5.96/100g,Condiments & Sauces,21448473_EA,https://www.realcanadiansuperstore.ca/fries-seasoning-mix-smoked-paprika-herb/p/21448473_EA,25,g
Fish Sauce,4.49,4.49,$0.64/100ml,Condiments & Sauces,20060885_EA,https://www.realcanadiansuperstore.ca/fish-sauce/p/20060885_EA,700,ml
Memories Of Portugal Piri Piri Barbecue Sauce,5.49,5.49,$1.57/100ml,Condiments & Sauces,20311313009_EA,https://www.realcanadiansuperstore.ca/memories-of-portugal-piri-piri-barbecue-sauce/p/20311313009_EA,350,ml
Spread And Dip Joppie,4.49,4.49,$1.50/100ml,Condiments & Sauces,21062254_EA,https://www.realcanadiansuperstore.ca/spread-and-dip-joppie/p/21062254_EA,300,ml
"Miracle Whip Original Spread, Calorie Wise",10.99,10.99,$0.73/100ml,Condiments & Sauces,20075939002_EA,https://www.realcanadiansuperstore.ca/miracle-whip-original-spread-calorie-wise/p/20075939002_EA,2,l
"BBQ Sauce, Sweet Heat",4.49,4.49,$1.00/100ml,Condiments & Sauces,21020939_EA,https://www.realcanadiansuperstore.ca/bbq-sauce-sweet-heat/p/21020939_EA,450,ml
Minced Garlic,4.99,4.99,$1.53/100g,Condiments & Sauces,20703004_EA,https://www.realcanadiansuperstore.ca/minced-garlic/p/20703004_EA,326,g
Memories of Seoul Gochujang Chili Sauce,5.49,5.49,$1.57/100ml,Condiments & Sauces,20974102_EA,https://www.realcanadiansuperstore.ca/memories-of-seoul-gochujang-chili-sauce/p/20974102_EA,350,ml
Ranch Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20628299006_EA,https://www.realcanadiansuperstore.ca/ranch-dressing/p/20628299006_EA,475,ml
Chili Sauce,5.79,5.79,$1.27/100ml,Condiments & Sauces,20297430001_EA,https://www.realcanadiansuperstore.ca/chili-sauce/p/20297430001_EA,455,ml
Chicken & Rib Renegade BBQ Sauce,2.99,2.99,$0.70/100ml,Condiments & Sauces,20547834002_EA,https://www.realcanadiansuperstore.ca/chicken-rib-renegade-bbq-sauce/p/20547834002_EA,425,ml
"So Juicy for Chicken, Paprika     ",2.99,2.99,$8.79/100g,Condiments & Sauces,21206703_EA,https://www.realcanadiansuperstore.ca/so-juicy-for-chicken-paprika/p/21206703_EA,34,g
Cranberry Vinaigrette,3.79,3.79,$1.08/100ml,Condiments & Sauces,21478280_EA,https://www.realcanadiansuperstore.ca/cranberry-vinaigrette/p/21478280_EA,350,ml
"BBQ Sauce, Hickory & Brown Sugar",3.99,3.99,$0.94/100ml,Condiments & Sauces,20775516_EA,https://www.realcanadiansuperstore.ca/bbq-sauce-hickory-brown-sugar/p/20775516_EA,425,ml
Memories Of Montego Bay Hot Jerk Marinade,5.49,5.49,$1.57/100ml,Condiments & Sauces,20620117_EA,https://www.realcanadiansuperstore.ca/memories-of-montego-bay-hot-jerk-marinade/p/20620117_EA,350,ml
"BBQ Sauce, Spicy",4.49,4.49,$1.00/100ml,Condiments & Sauces,21020946_EA,https://www.realcanadiansuperstore.ca/bbq-sauce-spicy/p/21020946_EA,450,ml
Front Street Heat Hot Sauce,9.99,9.99,$3.38/100ml,Condiments & Sauces,21404414_EA,https://www.realcanadiansuperstore.ca/front-street-heat-hot-sauce/p/21404414_EA,296,ml
Cherry Flavoured Sauce,2.49,2.49,$0.71/100ml,Condiments & Sauces,20303949_EA,https://www.realcanadiansuperstore.ca/cherry-flavoured-sauce/p/20303949_EA,350,ml
Avocado with Lime & Jalapeño Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20627618014_EA,https://www.realcanadiansuperstore.ca/avocado-with-lime-jalape-o-dressing/p/20627618014_EA,475,ml
Fries Seasoning Mix Garlic Parmesan,1.49,1.49,$5.52/100g,Condiments & Sauces,21448472_EA,https://www.realcanadiansuperstore.ca/fries-seasoning-mix-garlic-parmesan/p/21448472_EA,27,g
Teriyaki Marinade,4.99,4.99,$1.33/100ml,Condiments & Sauces,20558780003_EA,https://www.realcanadiansuperstore.ca/teriyaki-marinade/p/20558780003_EA,375,ml
Premium Croutons Parmesan Caesar,3.99,3.99,$2.81/100g,Condiments & Sauces,21526302_EA,https://www.realcanadiansuperstore.ca/premium-croutons-parmesan-caesar/p/21526302_EA,142,g
Hyderabadi Mango Pickled,5.99,5.99,$0.60/100g,Condiments & Sauces,20862353_EA,https://www.realcanadiansuperstore.ca/hyderabadi-mango-pickled/p/20862353_EA,1,kg
West Indian Hot Sauce,3.49,3.49,$1.16/100ml,Condiments & Sauces,20602099001_EA,https://www.realcanadiansuperstore.ca/west-indian-hot-sauce/p/20602099001_EA,300,ml
"Original Ranch Salad Dressing & Topping, Gluten Free",4.99,4.99,$1.05/100ml,Condiments & Sauces,20249619002_EA,https://www.realcanadiansuperstore.ca/original-ranch-salad-dressing-topping-gluten-free/p/20249619002_EA,473,ml
Ground Chili Sauce Sambal Oelek,6.99,6.99,$1.41/100g,Condiments & Sauces,21531411_EA,https://www.realcanadiansuperstore.ca/ground-chili-sauce-sambal-oelek/p/21531411_EA,495,g
Superior Light Soy Sauce,2.69,2.69,$0.54/100ml,Condiments & Sauces,20148208_EA,https://www.realcanadiansuperstore.ca/superior-light-soy-sauce/p/20148208_EA,500,ml
Avocado with Green Onion & Cilantro Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20627618013_EA,https://www.realcanadiansuperstore.ca/avocado-with-green-onion-cilantro-dressing/p/20627618013_EA,475,ml
Balsamic Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20627618010_EA,https://www.realcanadiansuperstore.ca/balsamic-dressing/p/20627618010_EA,475,ml
Dijon Mustard,5.49,5.49,$1.10/100ml,Condiments & Sauces,20034727_EA,https://www.realcanadiansuperstore.ca/dijon-mustard/p/20034727_EA,550,ml
"Dry Sauce Mix, Mushroom Gravy",1.49,1.49,$7.10/100g,Condiments & Sauces,20302378002_EA,https://www.realcanadiansuperstore.ca/dry-sauce-mix-mushroom-gravy/p/20302378002_EA,21,g
Korean Chili Sauce,6.99,7.99,$3.25/100g,Condiments & Sauces,21453162_EA,https://www.realcanadiansuperstore.ca/korean-chili-sauce/p/21453162_EA,215,g
Ranch with Bacon Salad Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,20628297009_EA,https://www.realcanadiansuperstore.ca/ranch-with-bacon-salad-dressing/p/20628297009_EA,475,ml
Bouillon Powder Beef ,5.99,6.99,$3.74/100g,Condiments & Sauces,21518165_EA,https://www.realcanadiansuperstore.ca/bouillon-powder-beef/p/21518165_EA,160,g
Tahini and Preserved Lemon Vinaigrette,3.79,3.79,$1.08/100ml,Condiments & Sauces,21531574_EA,https://www.realcanadiansuperstore.ca/tahini-and-preserved-lemon-vinaigrette/p/21531574_EA,350,ml
Caesar Salad Dressing,3.49,3.49,$0.73/100ml,Condiments & Sauces,20628299002_EA,https://www.realcanadiansuperstore.ca/caesar-salad-dressing/p/20628299002_EA,475,ml
"Shepherd's Pie, 25% Less Sodium Seasoning Mix",1.49,1.49,$3.17/100g,Condiments & Sauces,20902996_EA,https://www.realcanadiansuperstore.ca/shepherd-s-pie-25-less-sodium-seasoning-mix/p/20902996_EA,47,g
Raspberry Vinaigrette Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,20627333008_EA,https://www.realcanadiansuperstore.ca/raspberry-vinaigrette-dressing/p/20627333008_EA,475,ml
"Peri Peri Sauce, Lemon",6.99,6.99,$2.80/100ml,Condiments & Sauces,21005215_EA,https://www.realcanadiansuperstore.ca/peri-peri-sauce-lemon/p/21005215_EA,250,ml
Panda Oyster Sauce,6.29,6.29,$0.69/100g,Condiments & Sauces,20167418_EA,https://www.realcanadiansuperstore.ca/panda-oyster-sauce/p/20167418_EA,907,g
"Thick Sauce, Buffalo 'N Ranch",4.99,4.99,$1.41/100ml,Condiments & Sauces,21352695_EA,https://www.realcanadiansuperstore.ca/thick-sauce-buffalo-n-ranch/p/21352695_EA,354,ml
"Pasta Sauce Mix, Garlic Alfredo",2.29,2.29,$7.63/100g,Condiments & Sauces,20297634002_EA,https://www.realcanadiansuperstore.ca/pasta-sauce-mix-garlic-alfredo/p/20297634002_EA,30,g
Concentrated Bouillon Beef ,6.99,6.99,$2.80/100ml,Condiments & Sauces,21290147_EA,https://www.realcanadiansuperstore.ca/concentrated-bouillon-beef/p/21290147_EA,250,ml
Caesar with Bacon Salad Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,20628297001_EA,https://www.realcanadiansuperstore.ca/caesar-with-bacon-salad-dressing/p/20628297001_EA,475,ml
Creamy Honey Mustard Salad Dressing,3.79,3.79,$0.80/100ml,Condiments & Sauces,20963711_EA,https://www.realcanadiansuperstore.ca/creamy-honey-mustard-salad-dressing/p/20963711_EA,475,ml
Tortilla Strips Tri-Coloured,4.29,4.29,$4.33/100g,Condiments & Sauces,21526306_EA,https://www.realcanadiansuperstore.ca/tortilla-strips-tri-coloured/p/21526306_EA,99,g
